,Type,Price,Location,Area,Creation date,Amenities,Installment value
36716,Residential Plot,13500000,Paragon City,5.0,5 months ago,1,
36717,Residential Plot,12000000,Paragon City,5.0,5 months ago,30,
36718,Commercial Plot,35000000,Paragon City,8.0,5 months ago,459,
36719,Commercial Plot,55000000,Paragon City,8.0,5 months ago,107,
36720,Commercial Plot,32500000,Paragon City,8.0,5 months ago,107,
36721,Residential Plot,60000000,Paragon City,40.0,5 months ago,107,
36722,Residential Plot,7500000,Paragon City,5.0,5 months ago,1,
36723,Residential Plot,11500000,Paragon City,10.0,5 months ago,1689,
36724,Residential Plot,105000000,Paragon City,80.0,5 months ago,107,
36725,Residential Plot,28000000,Paragon City,8.0,5 months ago,1,
36726,Residential Plot,19000000,Paragon City,8.0,5 months ago,1,
36727,Commercial Plot,12500000,Paragon City,4.0,5 months ago,1,
36728,Commercial Plot,32500000,Paragon City,8.0,5 months ago,1,
36729,Commercial Plot,16500000,Paragon City,6.0,5 months ago,1,
36730,Residential Plot,11500000,Paragon City,10.0,6 months ago,1,
36731,Residential Plot,7800000,Paragon City,5.0,6 months ago,1,
36732,Residential Plot,8700000,Paragon City,4.0,6 months ago,1,
36733,Residential Plot,65000000,Paragon City,40.0,6 months ago,1,
36734,Residential Plot,65000000,Paragon City,40.0,6 months ago,1,
36735,Residential Plot,160000000,Paragon City,80.0,6 months ago,1,
36736,Residential Plot,8000000,Paragon City,5.0,6 months ago,1,
36737,Residential Plot,22500000,Paragon City,10.0,6 months ago,1,
36738,Residential Plot,11500000,Paragon City,10.0,6 months ago,1,
36739,Residential Plot,60000000,Paragon City,40.0,6 months ago,1,
36740,Commercial Plot,25000000,Paragon City,8.0,6 months ago,1,
36741,Residential Plot,60000000,Paragon City,40.0,6 months ago,162,
36742,Residential Plot,12000000,Paragon City,10.0,6 months ago,1,
36743,Residential Plot,13500000,Paragon City,5.0,6 months ago,786,
36744,Residential Plot,26000000,Paragon City,10.0,7 months ago,37,
36745,Residential Plot,61500000,Paragon City,40.0,7 months ago,37,
36746,Residential Plot,24500000,Paragon City,12.7,7 months ago,38,
36747,Residential Plot,62500000,Paragon City,40.0,7 months ago,1,
36748,Residential Plot,170000000,Paragon City,80.0,7 months ago,1,
36749,Residential Plot,23000000,Paragon City,10.0,7 months ago,1690,
36750,Residential Plot,135000000,Paragon City,80.0,7 months ago,401,
36751,Residential Plot,125000000,Paragon City,80.0,7 months ago,1,
36752,Residential Plot,70000000,Paragon City,40.0,7 months ago,1,
36753,Residential Plot,130000000,Paragon City,80.0,7 months ago,38,
36754,Residential Plot,16000000,Paragon City,10.0,7 months ago,38,
36755,Commercial Plot,21000000,Paragon City,8.0,7 months ago,400,
36756,Residential Plot,80000000,Paragon City,80.0,7 months ago,162,
36757,Residential Plot,65000000,Paragon City,40.0,7 months ago,162,
36758,Residential Plot,71000000,Paragon City,42.0,7 months ago,7,
36759,Residential Plot,13500000,Paragon City,10.0,7 months ago,75,
36760,Residential Plot,24000000,Paragon City,20.0,7 months ago,37,
36761,Commercial Plot,21000000,Paragon City,8.0,7 months ago,38,
36762,Residential Plot,19500000,Paragon City,10.0,8 months ago,1,
36763,Residential Plot,18500000,Paragon City,10.0,8 months ago,1,
36764,Residential Plot,21500000,Paragon City,10.0,8 months ago,89,
36765,Residential Plot,7000000,Paragon City,5.0,8 months ago,1476,
36766,Residential Plot,9000000,Paragon City,9.0,9 months ago,1476,
36767,Residential Plot,3800000,Park Avenue Housing Scheme,5.0,1 day ago,1,
36768,Residential Plot,3800000,Park Avenue Housing Scheme,5.0,1 day ago,1,2850000.0
36769,Commercial Plot,44000000,Park Avenue Housing Scheme,8.0,3 days ago,62,34000000.0
36770,Residential Plot,3890000,Park Avenue Housing Scheme,3.0,4 days ago,1691,1938000.0
36771,Plot File,618000,Park Avenue Housing Scheme,3.0,1 week ago,1,
36772,Plot File,3890000,Park Avenue Housing Scheme,3.0,1 week ago,1,
36773,Residential Plot,3800000,Park Avenue Housing Scheme,5.0,8 hours ago,1,
36774,Residential Plot,4200000,Park Avenue Housing Scheme,5.0,1 week ago,1,
36775,Residential Plot,4300000,Park Avenue Housing Scheme,5.0,3 weeks ago,1,
36776,Residential Plot,4100000,Park Avenue Housing Scheme,5.0,4 weeks ago,1,
36777,Residential Plot,13000000,Park Avenue Housing Scheme,10.0,2 hours ago,1168,5435000.0
36778,Residential Plot,5800000,Park Avenue Housing Scheme,5.0,2 hours ago,1168,2815000.0
36779,Residential Plot,3800000,Park Avenue Housing Scheme,5.0,1 day ago,1,
36780,Residential Plot,4800000,Park Avenue Housing Scheme,5.0,5 days ago,92,
36781,Commercial Plot,21000000,Park Avenue Housing Scheme,5.0,5 days ago,1,
36782,Residential Plot,3800000,Park Avenue Housing Scheme,5.0,6 days ago,1,
36783,Residential Plot,3890000,Park Avenue Housing Scheme,3.0,1 week ago,368,
36784,Plot File,618000,Park Avenue Housing Scheme,5.0,1 day ago,1,
36785,Plot File,618000,Park Avenue Housing Scheme,5.0,1 day ago,1,
36786,Plot File,618000,Park Avenue Housing Scheme,5.0,1 day ago,1,
36787,Plot File,618000,Park Avenue Housing Scheme,5.0,1 day ago,1,
36788,Residential Plot,8000000,Park Avenue Housing Scheme,5.0,1 day ago,1,3920000.0
36789,Residential Plot,9000000,Park Avenue Housing Scheme,10.0,1 day ago,1,
36790,Plot File,1000000,Park Avenue Housing Scheme,5.0,1 day ago,1,
36791,Plot File,1000000,Park Avenue Housing Scheme,5.0,1 day ago,1,
36792,Residential Plot,3800000,Park Avenue Housing Scheme,5.0,1 week ago,1,
36793,Residential Plot,4200000,Park Avenue Housing Scheme,5.0,1 week ago,1168,
36794,Commercial Plot,22500000,Park Avenue Housing Scheme,5.0,2 hours ago,1168,11200000.0
36795,Commercial Plot,15000000,Park Avenue Housing Scheme,5.0,2 weeks ago,1692,12320000.0
36796,Commercial Plot,44000000,Park Avenue Housing Scheme,8.0,8 hours ago,1,
36797,Residential Plot,4200000,Park Avenue Housing Scheme,5.0,3 days ago,1168,
36798,Residential Plot,5200000,Park Avenue Housing Scheme,5.0,3 days ago,414,
36799,Residential Plot,4900000,Park Avenue Housing Scheme,5.0,3 days ago,1615,
36800,Residential Plot,9000000,Park Avenue Housing Scheme,10.0,3 days ago,1,
36801,Residential Plot,8500000,Park Avenue Housing Scheme,10.0,3 days ago,1,
36802,Residential Plot,8200000,Park Avenue Housing Scheme,10.0,3 days ago,414,
36803,Residential Plot,7900000,Park Avenue Housing Scheme,10.0,3 days ago,95,
36804,Commercial Plot,11000000,Park Avenue Housing Scheme,5.5,1 week ago,8,7259956.0
36805,Residential Plot,4200000,Park Avenue Housing Scheme,5.0,1 week ago,1,
36806,Residential Plot,4200000,Park Avenue Housing Scheme,5.0,1 week ago,1,
36807,Residential Plot,4200000,Park Avenue Housing Scheme,5.0,1 week ago,1,
36808,Residential Plot,4500000,Park Avenue Housing Scheme,5.0,1 week ago,803,
36809,Plot File,1000000,Park Avenue Housing Scheme,5.0,1 day ago,1,
36810,Plot File,1000000,Park Avenue Housing Scheme,5.0,1 day ago,1,
36811,Residential Plot,3090000,Park Avenue Housing Scheme,3.0,1 day ago,1,
36812,Residential Plot,3090000,Park Avenue Housing Scheme,3.0,1 day ago,1,
36813,Residential Plot,3090000,Park Avenue Housing Scheme,3.0,1 day ago,1,
36814,Residential Plot,3090000,Park Avenue Housing Scheme,3.0,1 day ago,1,
36815,Residential Plot,13000000,Park Avenue Housing Scheme,10.0,1 day ago,1168,5435000.0
36816,Residential Plot,5800000,Park Avenue Housing Scheme,5.0,1 day ago,1168,2815000.0
36817,Residential Plot,4000000,Park Avenue Housing Scheme,5.0,2 weeks ago,468,
36818,Residential Plot,8000000,Park Avenue Housing Scheme,10.0,3 days ago,1,
36819,Commercial Plot,17500000,Park Avenue Housing Scheme,5.0,3 days ago,1,9900000.0
36820,Commercial Plot,14000000,Park Avenue Housing Scheme,5.0,3 days ago,1,
36821,Residential Plot,4400000,Park Avenue Housing Scheme,5.0,3 days ago,1,
36822,Residential Plot,4800000,Park Avenue Housing Scheme,5.0,3 days ago,57,
36823,Residential Plot,4500000,Park Avenue Housing Scheme,5.0,3 days ago,75,
36824,Commercial Plot,8000000,Park Avenue Housing Scheme,5.0,3 days ago,62,
36825,Residential Plot,8000000,Park Avenue Housing Scheme,5.0,3 days ago,62,4340000.0
36826,Plot File,618000,Park Avenue Housing Scheme,3.0,3 days ago,1,
36827,Plot File,3500000,Park Avenue Housing Scheme,5.0,3 days ago,1,
36828,Residential Plot,4200000,Park Avenue Housing Scheme,5.0,3 days ago,1168,
36829,Residential Plot,8700000,Park Avenue Housing Scheme,10.0,1 week ago,1,
36830,Residential Plot,4500000,Park Avenue Housing Scheme,5.0,1 week ago,750,
36831,Residential Plot,8000000,Park Avenue Housing Scheme,10.0,2 weeks ago,1,
36832,Residential Plot,4200000,Park Avenue Housing Scheme,5.0,2 weeks ago,1,
36833,Residential Plot,5200000,Park Avenue Housing Scheme,5.0,2 weeks ago,1693,
36834,Residential Plot,4200000,Park Avenue Housing Scheme,5.0,1 day ago,1168,
36835,Commercial Plot,22500000,Park Avenue Housing Scheme,5.0,1 day ago,1168,11200000.0
36836,Residential Plot,3890000,Park Avenue Housing Scheme,3.0,1 day ago,1691,1938000.0
36837,Plot File,618000,Park Avenue Housing Scheme,5.0,2 days ago,1,
36838,Plot File,618000,Park Avenue Housing Scheme,5.0,2 days ago,1,
36839,Plot File,618000,Park Avenue Housing Scheme,5.0,2 days ago,1,
36840,Plot File,618000,Park Avenue Housing Scheme,5.0,2 days ago,1,
36841,Plot File,1000000,Park Avenue Housing Scheme,5.0,2 days ago,1,
36842,Commercial Plot,22500000,Park Avenue Housing Scheme,5.0,4 days ago,1168,11200000.0
36843,Residential Plot,3890000,Park Avenue Housing Scheme,3.0,4 days ago,1691,1938000.0
36844,Commercial Plot,21000000,Park Avenue Housing Scheme,5.0,4 days ago,1538,
36845,Commercial Plot,22500000,Park Avenue Housing Scheme,5.0,4 days ago,1168,11200000.0
36846,Residential Plot,13000000,Park Avenue Housing Scheme,10.0,5 days ago,1168,5435000.0
36847,Residential Plot,4300000,Park Avenue Housing Scheme,5.0,6 days ago,1694,
36848,Residential Plot,8000000,Park Avenue Housing Scheme,10.0,6 days ago,38,
36849,Residential Plot,3800000,Park Avenue Housing Scheme,5.0,6 days ago,38,3437500.0
36850,Residential Plot,3890000,Park Avenue Housing Scheme,3.0,1 week ago,1691,1938000.0
36851,Residential Plot,4200000,Park Avenue Housing Scheme,5.0,1 week ago,1168,
36852,Plot File,1000000,Park Avenue Housing Scheme,5.0,1 week ago,1,
36853,Plot File,618000,Park Avenue Housing Scheme,3.0,1 week ago,1,
36854,Residential Plot,4000000,Park Avenue Housing Scheme,5.0,2 weeks ago,1,
36855,Residential Plot,5200000,Park Avenue Housing Scheme,5.0,3 weeks ago,1,
36856,Residential Plot,3800000,Park Avenue Housing Scheme,5.0,3 weeks ago,1,
36857,Residential Plot,4200000,Park Avenue Housing Scheme,5.0,3 weeks ago,1,
36858,Residential Plot,4200000,Park Avenue Housing Scheme,5.0,3 weeks ago,1,
36859,Plot File,1000000,Park Avenue Housing Scheme,5.0,2 days ago,1,
36860,Plot File,1000000,Park Avenue Housing Scheme,5.0,2 days ago,1,
36861,Plot File,1000000,Park Avenue Housing Scheme,5.0,2 days ago,1,
36862,Residential Plot,3090000,Park Avenue Housing Scheme,3.0,2 days ago,1,
36863,Residential Plot,3090000,Park Avenue Housing Scheme,3.0,2 days ago,1,
36864,Residential Plot,3090000,Park Avenue Housing Scheme,3.0,2 days ago,1,
36865,Residential Plot,3090000,Park Avenue Housing Scheme,3.0,2 days ago,1,
36866,Residential Plot,13000000,Park Avenue Housing Scheme,10.0,2 days ago,1168,5435000.0
36867,Commercial Plot,12000000,Park Avenue Housing Scheme,5.0,1 week ago,38,8960000.0
36868,Commercial Plot,21000000,Park Avenue Housing Scheme,5.0,1 week ago,62,14300000.0
36869,Commercial Plot,15000000,Park Avenue Housing Scheme,5.0,2 weeks ago,1,12880000.0
36870,Commercial Plot,21000000,Park Avenue Housing Scheme,5.0,2 weeks ago,1,10835000.0
36871,Commercial Plot,44000000,Park Avenue Housing Scheme,8.0,2 weeks ago,59,34000000.0
36872,Commercial Plot,15000000,Park Avenue Housing Scheme,5.0,2 weeks ago,1695,8960000.0
36873,Commercial Plot,17500000,Park Avenue Housing Scheme,5.0,3 weeks ago,1,7680000.0
36874,Residential Plot,14100000,Park Avenue Housing Scheme,14.0,3 weeks ago,1,
36875,Residential Plot,4300000,Park Avenue Housing Scheme,5.0,3 weeks ago,1696,
36876,Commercial Plot,44000000,Park Avenue Housing Scheme,8.0,3 weeks ago,1,
36877,Residential Plot,4800000,Park Avenue Housing Scheme,5.0,3 weeks ago,1,
36878,Residential Plot,4300000,Park Avenue Housing Scheme,5.0,3 weeks ago,729,
36879,Residential Plot,4200000,Park Avenue Housing Scheme,5.0,4 weeks ago,1,
36880,Residential Plot,7000000,Park Avenue Housing Scheme,10.0,4 weeks ago,1,
36881,Residential Plot,4000000,Park Avenue Housing Scheme,5.0,4 weeks ago,1,
36882,Residential Plot,4200000,Park Avenue Housing Scheme,5.0,4 weeks ago,1,
36883,Residential Plot,5800000,Park Avenue Housing Scheme,5.0,2 days ago,1168,2815000.0
36884,Residential Plot,4200000,Park Avenue Housing Scheme,5.0,2 days ago,1168,
36885,Commercial Plot,22500000,Park Avenue Housing Scheme,5.0,2 days ago,1168,11200000.0
36886,Residential Plot,3890000,Park Avenue Housing Scheme,3.0,2 days ago,1691,1938000.0
36887,Plot File,618000,Park Avenue Housing Scheme,5.0,3 days ago,1,
36888,Plot File,618000,Park Avenue Housing Scheme,5.0,3 days ago,1,
36889,Plot File,618000,Park Avenue Housing Scheme,5.0,3 days ago,1,
36890,Plot File,618000,Park Avenue Housing Scheme,5.0,3 days ago,1,
36891,Plot File,1000000,Park Avenue Housing Scheme,5.0,3 days ago,1,
36892,Residential Plot,4400000,Park Avenue Housing Scheme,5.0,3 weeks ago,1,
36893,Residential Plot,4400000,Park Avenue Housing Scheme,5.0,3 weeks ago,1,
36894,Residential Plot,5200000,Park Avenue Housing Scheme,5.0,3 weeks ago,1,
36895,Plot File,3500000,Park Avenue Housing Scheme,5.0,3 weeks ago,1,
36896,Plot File,3500000,Park Avenue Housing Scheme,5.0,3 weeks ago,1,
36897,Plot File,1000000,Park Avenue Housing Scheme,5.0,3 weeks ago,1,
36898,Plot File,3500000,Park Avenue Housing Scheme,5.0,3 weeks ago,1,
36899,Plot File,1000000,Park Avenue Housing Scheme,5.0,3 days ago,1,
36900,Plot File,1000000,Park Avenue Housing Scheme,5.0,3 days ago,1,
36901,Plot File,1000000,Park Avenue Housing Scheme,5.0,3 days ago,1,
36902,Residential Plot,3090000,Park Avenue Housing Scheme,3.0,3 days ago,1,
36903,Residential Plot,3090000,Park Avenue Housing Scheme,3.0,3 days ago,1,
36904,Residential Plot,3090000,Park Avenue Housing Scheme,3.0,3 days ago,1,
36905,Residential Plot,3090000,Park Avenue Housing Scheme,3.0,3 days ago,1,
36906,Residential Plot,4500000,Park Avenue Housing Scheme,5.0,3 days ago,1,
36907,Residential Plot,5200000,Park Avenue Housing Scheme,5.0,3 days ago,1,
36908,Residential Plot,4500000,Park Avenue Housing Scheme,5.0,3 days ago,75,
36909,Residential Plot,13000000,Park Avenue Housing Scheme,10.0,3 days ago,1168,5435000.0
36910,Residential Plot,5800000,Park Avenue Housing Scheme,5.0,3 days ago,1168,2815000.0
36911,Residential Plot,4200000,Park Avenue Housing Scheme,5.0,3 days ago,1168,
36912,Commercial Plot,22500000,Park Avenue Housing Scheme,5.0,3 days ago,1168,11200000.0
36913,Residential Plot,3890000,Park Avenue Housing Scheme,3.0,3 days ago,1691,1938000.0
36914,Residential Plot,4000000,Park Avenue Housing Scheme,5.0,4 days ago,1,
36915,Residential Plot,3000000,Park Avenue Housing Scheme,5.0,4 days ago,1,
36916,Residential Plot,3200000,Park Avenue Housing Scheme,5.0,4 days ago,1,
36917,Residential Plot,3800000,Park Avenue Housing Scheme,5.0,4 days ago,1,
36918,Residential Plot,4800000,Park Avenue Housing Scheme,5.0,4 days ago,774,
36919,Residential Plot,13000000,Park Avenue Housing Scheme,10.0,4 days ago,1168,5435000.0
36920,Residential Plot,5800000,Park Avenue Housing Scheme,5.0,4 days ago,1168,2815000.0
36921,Residential Plot,4200000,Park Avenue Housing Scheme,5.0,4 days ago,1168,
36922,Commercial Plot,22500000,Park Avenue Housing Scheme,5.0,4 days ago,943,11200000.0
36923,Residential Plot,3890000,Park Avenue Housing Scheme,3.0,4 days ago,1691,1938000.0
36924,Residential Plot,4300000,Park Avenue Housing Scheme,5.0,5 days ago,1,
36925,Residential Plot,4500000,Park Avenue Housing Scheme,5.0,5 days ago,1,
36926,Residential Plot,4700000,Park Avenue Housing Scheme,5.0,5 days ago,75,
36927,Residential Plot,4500000,Park Avenue Housing Scheme,5.0,5 days ago,75,
36928,Residential Plot,4500000,Park Avenue Housing Scheme,5.0,5 days ago,75,
36929,Residential Plot,13000000,Park Avenue Housing Scheme,10.0,5 days ago,1168,8075000.0
36930,Residential Plot,5800000,Park Avenue Housing Scheme,5.0,5 days ago,1168,2815000.0
36931,Residential Plot,4200000,Park Avenue Housing Scheme,5.0,5 days ago,1168,
36932,Commercial Plot,22500000,Park Avenue Housing Scheme,5.0,5 days ago,1168,11200000.0
36933,Residential Plot,3890000,Park Avenue Housing Scheme,3.0,5 days ago,1691,1938000.0
36934,Commercial Plot,17500000,Park Avenue Housing Scheme,5.0,6 days ago,334,7900000.0
36935,Plot File,3090000,Park Avenue Housing Scheme,3.0,6 days ago,1,1938000.0
36936,Residential Plot,4000000,Park Avenue Housing Scheme,5.0,6 days ago,38,
36937,Residential Plot,4200000,Park Avenue Housing Scheme,5.0,6 days ago,107,3437500.0
36938,Residential Plot,4500000,Park Avenue Housing Scheme,5.0,6 days ago,38,
36939,Residential Plot,13000000,Park Avenue Housing Scheme,10.0,6 days ago,1168,5435000.0
36940,Residential Plot,5800000,Park Avenue Housing Scheme,5.0,6 days ago,1168,2815000.0
36941,Residential Plot,4200000,Park Avenue Housing Scheme,5.0,6 days ago,1168,
36942,Commercial Plot,22500000,Park Avenue Housing Scheme,5.0,6 days ago,1168,11200000.0
36943,Residential Plot,3890000,Park Avenue Housing Scheme,3.0,6 days ago,1697,1938000.0
36944,Residential Plot,13000000,Park Avenue Housing Scheme,10.0,1 week ago,1168,5435000.0
36945,Residential Plot,5800000,Park Avenue Housing Scheme,5.0,1 week ago,1168,2815000.0
36946,Residential Plot,4200000,Park Avenue Housing Scheme,5.0,1 week ago,1168,
36947,Commercial Plot,22500000,Park Avenue Housing Scheme,5.0,1 week ago,1168,11200000.0
36948,Residential Plot,3890000,Park Avenue Housing Scheme,3.0,1 week ago,1691,1938000.0
36949,Residential Plot,4300000,Park Avenue Housing Scheme,5.0,1 week ago,56,
36950,Residential Plot,13000000,Park Avenue Housing Scheme,10.0,1 week ago,1168,5435000.0
36951,Residential Plot,5800000,Park Avenue Housing Scheme,5.0,1 week ago,1168,2815000.0
36952,Residential Plot,4200000,Park Avenue Housing Scheme,5.0,1 week ago,1168,
36953,Commercial Plot,22500000,Park Avenue Housing Scheme,5.0,1 week ago,1168,11200000.0
36954,Residential Plot,3890000,Park Avenue Housing Scheme,3.0,1 week ago,1691,1938000.0
36955,Residential Plot,13000000,Park Avenue Housing Scheme,10.0,1 week ago,1168,5435000.0
36956,Residential Plot,5800000,Park Avenue Housing Scheme,5.0,1 week ago,1168,2815000.0
36957,Residential Plot,4200000,Park Avenue Housing Scheme,5.0,1 week ago,1168,
36958,Commercial Plot,22500000,Park Avenue Housing Scheme,5.0,1 week ago,1168,11200000.0
36959,Residential Plot,3890000,Park Avenue Housing Scheme,3.0,1 week ago,1691,1938000.0
36960,Plot File,1000000,Park Avenue Housing Scheme,5.0,1 week ago,1,
