,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
12980,Residential Plot,PKR2.6 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
12981,Residential Plot,PKR80 Lakh,"DHA Defence, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,,,,
12982,Residential Plot,PKR1.07 Crore,"DHA Defence, Lahore, Punjab",-,5 Marla,For Sale,-,8 hours ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
12983,Residential Plot,PKR2.45 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,,,,
12984,Residential Plot,PKR2.6 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,"File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service",,,
12985,Residential Plot,PKR2.65 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,"Sewerage,Electricity,Water Supply,Sui Gas",,,
12986,Residential Plot,PKR2.95 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,"Sewerage,Electricity,Water Supply,Sui Gas",,,
12987,Residential Plot,PKR74 Lakh,"DHA Defence, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,"Sewerage,Electricity,Water Supply,Sui Gas",,,
12988,Residential Plot,PKR6.9 Crore,"DHA Defence, Lahore, Punjab",-,2 Kanal,For Sale,-,4 weeks ago,,,,
12989,Commercial Plot,PKR5.1 Crore,"DHA Defence, Lahore, Punjab",-,8 Marla,For Sale,-,4 weeks ago,,,,
12990,Plot File,PKR74.5 Lakh,"DHA Defence, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,,,,
12991,Residential Plot,PKR5.25 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,,,,
12992,Residential Plot,PKR2.15 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,,,,
