,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
146,Plot File,PKR3.65 Lakh,"Lahore Motorway City, Lahore, Punjab",-,7 Marla,For Sale,-,1 week ago,,,,
147,Residential Plot,PKR36.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,7 Marla,For Sale,-,1 week ago,,,,
148,Plot File,PKR4.91 Lakh,"Lahore Motorway City, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,,,,
149,Residential Plot,PKR49.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,,,,
150,Commercial Plot,PKR1 Crore,"Lahore Motorway City, Lahore, Punjab",-,4 Marla,For Sale,-,1 week ago,,,,
151,Commercial Plot,PKR2 Crore,"Lahore Motorway City, Lahore, Punjab",-,8 Marla,For Sale,-,1 week ago,,,,
152,Commercial Plot,PKR2 Crore,"Lahore Motorway City, Lahore, Punjab",-,8 Marla,For Sale,-,1 week ago,,,,
153,Commercial Plot,PKR1 Crore,"Lahore Motorway City, Lahore, Punjab",-,4 Marla,For Sale,-,1 week ago,,,,
154,Residential Plot,PKR49.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,,,,
155,Residential Plot,PKR36.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,7 Marla,For Sale,-,1 week ago,,,,
156,Plot File,PKR4.91 Lakh,"Lahore Motorway City, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,,,,
157,Plot File,PKR2.65 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
158,Residential Plot,PKR26.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
159,Plot File,PKR3.65 Lakh,"Lahore Motorway City, Lahore, Punjab",-,7 Marla,For Sale,-,1 week ago,,,,
160,Plot File,PKR1.89 Lakh,"Lahore Motorway City, Lahore, Punjab",-,3.5 Marla,For Sale,-,1 week ago,,,,
161,Residential Plot,PKR18.9 Lakh,"Lahore Motorway City, Lahore, Punjab",-,3.5 Marla,For Sale,-,1 week ago,,,,
162,Plot File,PKR4.91 Lakh,"Lahore Motorway City, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,,,,
163,Residential Plot,PKR49.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,,,,
164,Plot File,PKR1.89 Lakh,"Lahore Motorway City, Lahore, Punjab",-,3.5 Marla,For Sale,-,1 week ago,,,,
165,Residential Plot,PKR18.9 Lakh,"Lahore Motorway City, Lahore, Punjab",-,3.5 Marla,For Sale,-,1 week ago,,,,
166,Plot File,PKR2.65 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
167,Residential Plot,PKR26.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
168,Plot File,PKR3.65 Lakh,"Lahore Motorway City, Lahore, Punjab",-,7 Marla,For Sale,-,1 week ago,,,,
169,Residential Plot,PKR36.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,7 Marla,For Sale,-,1 week ago,,,,
170,Plot File,PKR4.91 Lakh,"Lahore Motorway City, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,,,,
